,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,score,well,protocol
1044,0.0015640235090209115,0.0790571151949778,2.227452247387939e-05,0.051138398311241326,0.09587785553691813,0.023892760562287004,0.007056284369295954,0.03139482838766632,0.15456238299831357,704.9716186008432,914,704.9716186008432,7,sis
1045,0.001564118975840294,0.07905969897603353,2.227426272936837e-05,0.05113858001129805,0.09588031345117617,0.023893272771497713,0.007056325833274618,0.03139473212974978,0.1545635179453447,704.9716064227074,1191,704.9716064227074,7,sis
1046,0.0015640306717439759,0.07905726625335766,2.2275838377342145e-05,0.05113755543615304,0.09587609542774757,0.023893730370218868,0.00705642321397034,0.03139481446161267,0.1545571016597923,704.9716197989136,1356,704.9716197989136,7,sis
1047,0.0015641529333594907,0.07906075412292671,2.2275096587193666e-05,0.05113802115178519,0.09587819592918315,0.023893638880720575,0.007056414570590533,0.031394672456336606,0.1545607977780479,704.9716067331241,1046,704.9716067331241,7,sis
1048,0.001564060879992737,0.07905780740266499,2.2272018103370338e-05,0.05113917303321945,0.09587579237949362,0.02389245459967796,0.00705616626574803,0.03139532774611726,0.15456039731707025,704.9716308142688,701,704.9716308142688,7,sis
1049,0.001564036216912583,0.07905629075320794,2.2275594134865105e-05,0.05113790537038639,0.09587667495782716,0.02389227882802645,0.007056283267791377,0.031395100692529196,0.15456345157810616,704.9715970261411,1562,704.9715970261411,7,sis
1050,1.9887543461186184e-07,0.0004848573440884817,0.060060845360397346,3.905509810856547e-06,1.7361470911988398e-05,5.084613785994192e-05,0.004719766590513856,0.010379969339376438,0.1524,,813,,7,sis
1051,0.018640715397947257,0.01169693415930278,2.8044215977447655e-05,5.129996273241592e-07,3.271386189567368e-05,7.473944745094474e-07,1.8979370273065643e-06,3.0385447484976064e-06,0.1524,,722,,7,sis
1052,0.0010224510823593246,4.347994568795449e-06,0.01477111311767964,1.9547556609458127e-07,0.0012155834343769046,2.0657870481604117e-07,8.911183498182444e-06,7.898436767446066e-05,0.1524,,820,,7,sis
1053,0.009364315719383084,0.0003420418201889163,7.665280777841993e-06,0.007878611067156718,0.0002408258791693038,1.03960876168015e-05,3.208964816030943e-07,8.581805465215165e-06,0.1524,,830,,7,sis
1054,1.347328786985315e-05,1.025744997242863e-06,9.284139826538177e-06,6.278074073663633e-05,0.06799795015967128,0.0002136558995055713,0.04953130554810784,3.280124200140002e-07,0.1524,,914,,7,sis
1055,0.005441574348462954,0.003119733339236017,0.002610985936006608,0.0016495186896015514,1.360442690527448e-07,6.739244359879586e-07,3.193002769649327e-07,3.800931944699346e-05,0.1524,,1191,,7,sis
1056,0.002327982472369259,0.04075688923458711,0.00012045666888520348,0.00031799179649811415,0.0007873328481096879,0.0004278078805886867,0.018206544368497776,0.012644383256793845,0.1524,,1356,,7,sis
1057,0.004404931945591753,4.668201797689859e-06,0.00042575160008968626,0.0029463912250001483,0.0004826755228793562,0.042014301274919466,0.046155229910333065,1.5348988015765447e-06,0.1524,,1046,,7,sis
1058,3.0262204816041603e-07,0.015938177037026605,1.1519034869311205e-06,0.0035039023924950605,0.00039109457842865234,2.919564544881825e-07,0.031365501764841645,1.1944988378303793e-05,0.1524,,701,,7,sis
1059,0.0002545714286133442,2.2414444557337353e-05,1.5213278119325207e-06,2.5957548190571414e-07,5.74376466944112e-07,6.85568778178432e-06,0.05408400296154532,0.05468354722821999,0.1524,,1562,,7,sis
1060,0.0016129622413181546,0.07264613494303973,1.925388472836019e-05,0.052202758914613866,0.11017815515274117,0.023102807350872463,0.008881958763333213,0.029501932698230874,0.15307714442254922,2917.7349888991725,728,2917.7349888991725,8,hhbrute3gstep
